core,update_regime,scenario,estimate,ci_low,ci_high,relative_ratio_percent,n
confirmatory_10u5i,event_online,ai_appreciation,-0.008657757110628708,-0.01472742118233107,-0.0033323350370157026,-0.8620386657403047,50
confirmatory_10u5i,event_online,moderate_asymmetric,0.015778379099626826,0.009578562347682838,0.021019963402400497,1.5903515004095345,50
confirmatory_10u5i,event_online,strong_premium_penalty,0.03360233756803828,0.023143260057832637,0.0437495608919579,3.417327308872446,50
confirmatory_10u5i,round_synchronous,ai_appreciation,-0.008955959314646348,-0.015362570245461959,-0.0032263359507579558,-0.8915974168505906,50
confirmatory_10u5i,round_synchronous,moderate_asymmetric,0.015118937784006836,0.008272071092657683,0.021528586689885283,1.523380709441985,50
confirmatory_10u5i,round_synchronous,strong_premium_penalty,0.03276820641129069,0.021455278137297716,0.044362980170696745,3.3310996615997186,50
strict_15u5i,event_online,ai_appreciation,-0.01117089250630444,-0.02111589505927289,-0.0029836603579289312,-1.1108729772998869,50
strict_15u5i,event_online,moderate_asymmetric,0.018413667357548406,0.010592476863783019,0.02647878869420263,1.8584244304175723,50
strict_15u5i,event_online,strong_premium_penalty,0.039744592689516856,0.03139961806940587,0.051133598828688946,4.054497745648948,50
