seed,objective,max_standardized_mean_difference,max_theme_TV,max_model_exposure_deviation,MostPop_HA_gap,BPR_HA_gap
20331723,0.3491204181325333,0.033358018565825,0.0399201596806387,0.0852940533485834,0.1647888549810598,-0.0166209481676767
20331756,0.3356298793696207,0.0181035576530886,0.0408325294166576,0.0854258425305152,0.0882539801288525,-0.1062781522788017
20331837,0.2806419979015094,0.0163471636574998,0.0335683606441914,0.0713140977592408,-0.0855611577083756,-0.0197346931118247
20331935,0.3763915378338782,0.0290823070660813,0.0407185628742515,0.0954104621521398,0.0910818890748398,0.1479244319932083
20332116,0.2797359180250898,0.0254903205301449,0.0391217564870259,0.065187654254802,0.1302510583989006,0.0903547361571509
